pm2.5,pm10,no,no2,so2,co,nox,ozone,rh,ws,vws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene,o_xylene,AQI,Category
120.68,322.63,13.59,36.51,24.32,1.05,41.94,15.09,66.0,0.91,-0.74,217.53,948.1,2024-11-01 21:30:00,39.54,0.31,0.25,0.63,0.4,,400,Very Poor
118.96,309.96,13.9,37.02,22.4,0.99,42.75,12.78,68.42,0.89,-0.76,206.14,948.2,2024-11-01 21:45:00,39.5,0.3,0.24,0.61,0.42,,300,Poor
118.99,309.96,14.27,37.9,22.0,1.09,44.0,14.51,70.22,0.96,-0.76,214.81,948.5,2024-11-01 22:00:00,39.47,0.29,0.24,0.6,0.4,,300,Poor
119.0,309.96,14.62,38.81,22.7,1.03,45.26,14.22,70.67,0.91,-0.76,216.13,948.7,2024-11-01 22:15:00,39.5,0.28,0.24,0.59,0.43,,300,Poor
117.86,241.81,14.97,39.92,22.32,1.02,46.72,14.15,70.74,0.92,-0.74,236.46,948.7,2024-11-01 22:30:00,39.59,0.32,0.26,0.64,0.42,,300,Poor
101.8,230.3,15.31,41.0,22.27,1.04,48.13,14.07,70.74,0.88,-0.74,237.02,948.8,2024-11-01 22:45:00,39.7,0.31,0.26,0.64,0.43,,300,Poor
101.75,230.3,15.57,41.89,22.41,1.03,49.3,14.3,70.74,0.9,-0.75,241.37,948.7,2024-11-01 23:00:00,39.79,0.3,0.25,0.61,0.42,,300,Poor
101.62,230.3,15.81,42.68,22.24,1.02,50.32,12.9,70.74,0.92,-0.75,231.46,948.7,2024-11-01 23:15:00,39.89,0.3,0.25,0.62,0.42,,300,Poor
101.02,178.64,15.96,43.28,22.24,1.01,51.07,13.95,70.74,0.99,-0.74,217.86,948.8,2024-11-01 23:30:00,40.0,0.29,0.24,0.6,0.39,,300,Poor
92.87,169.92,16.06,43.63,22.04,1.06,51.53,14.58,70.74,0.84,-0.74,217.46,948.9,2024-11-01 23:45:00,40.09,0.31,0.25,0.63,0.42,,300,Poor
92.9,169.92,16.19,44.2,22.5,1.04,52.21,14.78,70.74,0.87,-0.74,225.33,949.2,2024-11-02 00:00:00,40.18,0.31,0.25,0.63,0.44,,300,Poor
92.9,169.92,16.35,44.86,22.22,1.07,53.05,14.33,70.74,0.97,-0.74,226.19,948.9,2024-11-02 00:15:00,40.3,0.31,0.26,0.64,0.42,,300,Poor
91.67,118.4,16.41,45.0,22.53,1.1,53.24,14.21,70.74,1.13,-0.74,206.31,949.1,2024-11-02 00:30:00,40.4,0.3,0.25,0.62,0.43,,300,Poor
74.45,109.71,16.32,44.89,22.05,1.01,53.04,14.65,70.74,1.27,-0.75,202.28,949.1,2024-11-02 00:45:00,40.42,0.3,0.25,0.62,0.43,,200,Moderate
74.43,109.71,16.43,45.27,22.31,1.04,53.53,14.57,70.74,0.92,-0.74,228.59,949.2,2024-11-02 01:00:00,40.53,0.31,0.26,0.64,0.41,,200,Moderate
74.32,109.71,16.65,46.16,22.29,1.01,54.65,13.89,70.74,0.98,-0.74,224.77,949.2,2024-11-02 01:15:00,40.64,0.31,0.25,0.63,0.41,,200,Moderate
74.62,116.97,16.63,46.18,22.14,1.03,54.65,14.18,70.74,0.91,-0.74,221.27,949.1,2024-11-02 01:30:00,40.65,0.3,0.25,0.62,0.41,,200,Moderate
78.2,118.19,16.7,46.39,22.57,1.09,54.92,14.92,70.74,1.1,-0.74,212.69,949.0,2024-11-02 01:45:00,40.67,0.3,0.25,0.62,0.39,,200,Moderate
78.2,118.19,16.68,46.38,22.45,1.03,54.89,14.27,70.74,1.11,-0.74,210.4,949.0,2024-11-02 02:00:00,40.68,0.31,0.25,0.63,0.41,,200,Moderate
78.16,118.19,16.72,46.5,22.19,0.99,55.06,15.04,70.74,0.97,-0.74,214.9,949.3,2024-11-02 02:15:00,40.69,0.31,0.25,0.63,0.42,,200,Moderate
77.57,117.11,16.75,46.63,22.48,1.04,55.21,14.11,70.74,0.89,-0.74,223.87,949.5,2024-11-02 02:30:00,40.74,0.32,0.26,0.64,0.42,,200,Moderate
67.04,116.93,16.84,46.97,22.47,1.06,55.64,14.3,70.74,0.77,-0.74,225.63,949.4,2024-11-02 02:45:00,40.77,0.3,0.25,0.62,0.4,,200,Moderate
66.94,116.93,16.91,47.22,22.21,1.01,55.96,14.8,70.74,0.89,-0.75,227.33,949.4,2024-11-02 03:00:00,40.77,0.3,0.25,0.62,0.41,,200,Moderate
67.09,116.93,17.0,47.63,21.9,1.02,56.46,14.84,70.74,0.85,-0.75,233.79,949.3,2024-11-02 03:15:00,40.81,0.31,0.25,0.62,0.41,,200,Moderate
66.94,105.67,17.08,47.81,22.64,0.96,56.72,14.21,70.74,0.86,-0.74,231.88,949.3,2024-11-02 03:30:00,40.96,0.29,0.24,0.6,0.42,,200,Moderate
65.0,103.77,17.16,48.14,22.52,1.02,57.12,14.67,70.74,0.91,-0.75,224.61,949.3,2024-11-02 03:45:00,40.89,0.3,0.25,0.62,0.41,,200,Moderate
65.07,103.77,17.21,48.33,22.16,1.01,57.38,13.8,70.74,0.83,-0.76,236.32,949.6,2024-11-02 04:00:00,40.86,0.31,0.26,0.63,0.4,,200,Moderate
65.01,103.77,17.24,48.45,22.38,1.03,57.52,13.99,70.74,0.88,-0.74,250.8,949.6,2024-11-02 04:15:00,40.92,0.31,0.26,0.64,0.44,,200,Moderate
64.77,109.34,17.49,49.79,22.23,1.07,59.11,13.84,70.74,0.76,-0.74,257.16,949.4,2024-11-02 04:30:00,41.0,0.3,0.25,0.62,0.41,,200,Moderate
60.5,110.28,17.43,49.36,22.35,1.06,58.62,13.89,70.74,0.88,-0.74,245.56,949.7,2024-11-02 04:45:00,41.0,0.31,0.25,0.63,0.41,,200,Moderate
60.55,110.28,17.4,49.2,22.31,1.07,58.43,13.24,70.74,0.97,-0.74,233.86,949.9,2024-11-02 05:00:00,41.02,0.31,0.26,0.64,0.4,,200,Moderate
60.5,110.28,17.52,49.52,22.57,1.13,58.87,14.6,70.74,0.86,-0.73,245.98,950.0,2024-11-02 05:15:00,41.01,0.3,0.24,0.61,0.42,,200,Moderate
60.76,85.73,17.68,49.86,22.73,1.14,59.37,14.37,70.74,0.96,-0.74,248.17,949.9,2024-11-02 05:30:00,41.12,0.31,0.26,0.64,0.41,,200,Moderate
64.39,81.58,17.6,49.66,22.33,1.18,59.09,13.7,70.74,0.99,-0.74,239.56,950.0,2024-11-02 05:45:00,41.17,0.31,0.25,0.63,0.42,,200,Moderate
64.4,81.58,17.55,49.73,22.37,1.24,59.11,13.85,70.74,0.86,-0.75,247.97,950.1,2024-11-02 06:00:00,41.12,0.3,0.24,0.61,0.42,,200,Moderate
64.37,81.58,17.58,49.59,22.01,1.22,59.0,15.19,70.74,0.91,-0.75,248.3,950.1,2024-11-02 06:15:00,41.06,0.3,0.25,0.61,0.42,,200,Moderate
64.59,127.77,17.67,50.2,22.49,1.24,59.69,14.63,70.74,0.98,-0.75,246.45,950.1,2024-11-02 06:30:00,41.15,0.31,0.26,0.64,0.4,,200,Moderate
68.3,135.57,17.7,50.38,22.14,1.31,59.92,14.7,70.74,0.86,-0.75,237.62,950.1,2024-11-02 06:45:00,41.15,0.3,0.25,0.61,0.42,,200,Moderate
68.3,135.57,17.68,50.13,22.13,1.27,59.63,13.88,70.74,0.81,-0.75,243.07,950.0,2024-11-02 07:00:00,41.08,0.31,0.25,0.63,0.41,,200,Moderate
68.3,135.57,17.73,50.19,22.74,1.19,59.76,15.2,70.74,0.93,-0.76,232.49,949.9,2024-11-02 07:15:00,41.08,0.29,0.24,0.6,0.41,,200,Moderate
68.11,145.16,17.78,50.43,22.22,1.27,60.04,14.21,70.74,0.94,-0.73,211.29,949.7,2024-11-02 07:30:00,41.15,0.31,0.26,0.63,0.41,,200,Moderate
65.3,146.78,17.63,50.0,22.32,1.27,59.46,14.72,70.74,1.03,-0.74,206.38,949.7,2024-11-02 07:45:00,41.09,0.31,0.26,0.64,0.39,,200,Moderate
65.3,146.78,17.64,50.06,22.63,1.29,59.54,13.6,70.74,0.84,-0.75,217.35,950.1,2024-11-02 08:00:00,41.09,0.3,0.25,0.62,0.42,,200,Moderate
65.3,146.78,17.66,50.04,22.17,1.25,59.53,14.96,70.74,0.84,-0.74,209.58,951.2,2024-11-02 08:15:00,41.09,0.29,0.24,0.59,0.41,,200,Moderate
65.35,137.39,17.69,50.24,22.29,1.27,59.76,14.58,70.74,0.76,-0.73,229.57,951.0,2024-11-02 08:30:00,41.1,0.31,0.26,0.63,0.4,,200,Moderate
68.0,135.8,17.66,50.11,22.44,1.37,59.6,14.51,70.74,0.8,-0.75,208.33,950.8,2024-11-02 08:45:00,41.1,0.31,0.26,0.64,0.4,,200,Moderate
68.0,135.8,17.63,49.91,22.18,1.28,59.37,15.24,70.74,0.95,-0.75,200.77,950.5,2024-11-02 09:00:00,41.09,0.3,0.25,0.62,0.41,,200,Moderate
68.0,135.8,17.5,49.67,22.09,1.28,59.0,12.81,70.36,0.93,-0.76,206.67,950.2,2024-11-02 09:15:00,41.05,0.31,0.26,0.63,0.42,,200,Moderate
68.32,111.86,17.37,49.32,22.11,1.27,58.52,13.93,67.94,0.89,-0.77,202.13,949.8,2024-11-02 09:30:00,41.05,0.3,0.25,0.62,0.41,,200,Moderate
72.79,107.82,15.68,44.84,22.31,1.24,52.35,14.13,67.05,0.49,-0.76,223.46,949.9,2024-11-02 09:45:00,40.67,0.3,0.25,0.61,0.41,,200,Moderate
72.72,107.82,14.46,39.69,22.07,1.28,45.98,15.44,66.98,0.69,-0.75,247.34,949.9,2024-11-02 10:00:00,40.36,0.31,0.26,0.64,0.41,,200,Moderate
72.63,107.82,14.9,39.5,22.39,1.25,46.23,14.03,64.13,0.83,-0.79,237.95,949.6,2024-11-02 10:15:00,40.82,0.3,0.25,0.62,0.41,,200,Moderate
72.83,96.28,14.77,38.83,22.07,1.2,45.43,15.0,61.6,0.95,-0.82,215.09,949.3,2024-11-02 10:30:00,41.2,0.3,0.25,0.62,0.42,,200,Moderate
73.39,94.33,14.8,39.32,22.68,1.18,45.96,13.3,59.78,0.73,-0.84,240.82,949.2,2024-11-02 10:45:00,41.62,0.3,0.25,0.62,0.41,,200,Moderate
73.36,94.33,13.89,36.59,22.2,1.19,42.31,13.49,56.27,0.62,-0.87,244.49,949.1,2024-11-02 11:00:00,41.33,0.33,0.27,0.67,0.41,,200,Moderate
73.39,94.33,13.9,36.8,22.42,1.15,42.53,14.69,55.6,0.61,-0.85,271.73,949.2,2024-11-02 11:15:00,40.6,0.31,0.26,0.63,0.41,,200,Moderate
,,14.38,38.44,22.23,1.15,44.65,14.76,54.66,0.66,-0.82,281.97,949.3,2024-11-02 11:30:00,39.99,0.3,0.25,0.61,0.43,,50,Good
,,14.87,40.09,22.65,1.23,46.79,13.92,53.36,0.7,-0.79,265.84,949.7,2024-11-02 11:45:00,39.69,0.3,0.25,0.61,0.43,,50,Good
,,15.22,41.43,21.92,1.24,48.48,14.85,53.12,0.66,-0.79,246.14,949.7,2024-11-02 12:00:00,39.76,0.31,0.26,0.64,0.43,,50,Good
,,15.52,42.5,22.01,1.26,49.85,13.73,52.5,0.87,-0.78,227.61,949.5,2024-11-02 12:15:00,39.84,0.3,0.25,0.62,0.41,,50,Good
49.86,65.38,15.2,41.41,19.26,1.04,48.44,17.52,50.6,0.99,-0.78,222.05,949.5,2024-11-02 12:30:00,39.71,0.3,0.24,0.61,0.41,,100,Satisfactory
26.96,70.02,13.73,35.74,15.29,0.66,41.3,24.02,49.88,1.02,-0.78,213.87,948.9,2024-11-02 12:45:00,39.12,0.31,0.26,0.63,0.42,,50,Good
27.02,70.02,13.34,32.93,14.82,0.68,38.11,23.17,48.05,1.02,-0.77,208.09,948.5,2024-11-02 13:00:00,38.87,0.31,0.25,0.63,0.41,,50,Good
27.05,70.02,13.31,32.57,15.53,0.65,37.7,23.35,47.38,0.75,-0.78,207.21,948.6,2024-11-02 13:15:00,38.77,0.32,0.26,0.65,0.41,,50,Good
26.87,69.98,13.36,33.35,15.49,0.68,38.54,22.06,44.78,1.09,-0.75,203.06,948.4,2024-11-02 13:30:00,38.77,0.31,0.26,0.64,0.41,,50,Good
25.47,69.97,13.48,34.33,15.27,0.78,39.64,23.31,44.1,0.59,-0.74,235.08,948.7,2024-11-02 13:45:00,39.09,0.31,0.25,0.63,0.41,,50,Good
25.47,69.97,13.73,35.57,15.44,0.83,41.13,23.37,44.75,1.0,-0.78,225.21,949.1,2024-11-02 14:00:00,39.41,0.31,0.26,0.64,0.42,,50,Good
25.48,69.97,13.87,36.38,15.31,0.8,42.08,23.09,43.94,0.89,-0.8,224.47,949.4,2024-11-02 14:15:00,39.66,0.29,0.24,0.6,0.43,,50,Good
25.7,45.88,13.79,36.67,13.53,0.72,42.29,25.57,42.83,0.54,-0.81,278.99,949.5,2024-11-02 14:30:00,39.75,0.35,0.29,0.7,0.49,,50,Good
27.33,41.59,13.51,36.4,11.12,0.72,41.74,28.72,41.73,0.87,-0.82,227.37,949.3,2024-11-02 14:45:00,39.76,0.42,0.34,0.82,0.58,,50,Good
27.44,41.59,13.59,36.42,10.96,0.78,41.84,28.2,42.16,1.0,-0.82,225.06,949.5,2024-11-02 15:00:00,39.82,0.42,0.35,0.83,0.6,,50,Good
27.4,41.59,13.57,37.0,11.11,0.74,42.64,26.91,42.02,0.9,-0.82,239.99,949.6,2024-11-02 15:15:00,39.98,0.42,0.35,0.83,0.59,,50,Good
,,11.22,34.57,11.05,0.79,40.17,27.88,42.53,0.96,-0.82,232.08,949.9,2024-11-02 15:30:00,40.01,0.42,0.35,0.84,0.58,,50,Good
,,11.16,34.37,11.18,0.76,39.91,28.53,43.13,1.03,-0.81,219.47,949.8,2024-11-02 15:45:00,40.03,0.42,0.35,0.84,0.59,,50,Good
,,11.53,35.43,10.85,0.68,41.34,27.89,41.26,0.94,-0.81,225.04,949.9,2024-11-02 16:00:00,40.13,0.41,0.34,0.82,0.62,,50,Good
,,11.98,36.71,11.2,0.75,43.06,29.25,42.26,0.95,-0.82,224.61,949.8,2024-11-02 16:15:00,40.28,0.41,0.34,0.81,0.58,,50,Good
33.97,58.01,12.39,38.0,11.07,0.73,44.77,28.63,43.43,0.9,-0.82,239.95,949.8,2024-11-02 16:30:00,40.41,0.42,0.34,0.82,0.57,,100,Satisfactory
35.36,64.27,12.83,39.34,11.11,0.74,46.55,28.43,43.14,1.01,-0.81,237.66,949.6,2024-11-02 16:45:00,40.58,0.42,0.35,0.83,0.59,,100,Satisfactory
35.36,64.27,13.18,40.64,11.05,0.73,48.2,28.21,42.75,0.96,-0.82,241.34,949.9,2024-11-02 17:00:00,40.68,0.42,0.35,0.84,0.59,,100,Satisfactory
35.35,64.27,13.47,41.81,10.9,0.72,49.66,28.51,43.82,0.84,-0.82,232.02,949.7,2024-11-02 17:15:00,40.81,0.42,0.35,0.83,0.58,,100,Satisfactory
35.24,42.89,13.78,43.06,11.26,0.72,51.21,29.57,44.34,0.83,-0.81,248.03,949.8,2024-11-02 17:30:00,40.98,0.41,0.34,0.81,0.57,,100,Satisfactory
33.68,39.28,14.12,44.35,11.38,0.65,52.85,27.87,44.38,0.99,-0.8,238.6,949.7,2024-11-02 17:45:00,41.15,0.4,0.33,0.79,0.58,,100,Satisfactory
33.67,39.28,14.44,45.48,10.97,0.75,54.3,28.04,45.3,0.98,-0.82,238.19,949.9,2024-11-02 18:00:00,41.28,0.41,0.34,0.81,0.59,,100,Satisfactory
33.62,39.28,14.5,45.7,11.04,0.72,54.58,29.32,45.34,0.99,-0.83,225.93,950.0,2024-11-02 18:15:00,41.35,0.43,0.35,0.84,0.59,,100,Satisfactory
33.37,59.84,14.66,46.28,10.75,0.73,55.31,28.3,45.63,0.99,-0.81,225.56,950.0,2024-11-02 18:30:00,41.35,0.42,0.35,0.83,0.58,,100,Satisfactory
29.7,63.32,14.82,47.06,10.83,0.71,56.26,28.58,46.65,0.93,-0.81,223.71,950.2,2024-11-02 18:45:00,41.43,0.42,0.35,0.83,0.6,,50,Good
29.75,63.32,14.47,45.99,10.73,0.73,54.83,28.66,47.04,0.97,-0.83,217.58,949.9,2024-11-02 19:00:00,41.35,0.43,0.35,0.85,0.58,,50,Good
29.79,63.32,12.34,38.8,10.87,0.73,45.51,27.02,53.48,1.27,-0.81,213.37,950.1,2024-11-02 19:15:00,40.39,0.41,0.34,0.81,0.59,,50,Good
30.2,106.78,11.68,35.35,10.98,0.8,41.4,28.08,59.59,1.29,-0.79,214.96,950.5,2024-11-02 19:30:00,40.04,0.42,0.35,0.84,0.61,,100,Satisfactory
33.55,114.12,11.55,34.4,11.07,0.73,40.33,28.9,61.37,1.14,-0.8,217.44,950.5,2024-11-02 19:45:00,40.01,0.42,0.35,0.83,0.6,,100,Satisfactory
33.5,114.12,11.7,35.35,11.07,0.79,41.43,27.71,61.82,0.99,-0.79,229.56,950.7,2024-11-02 20:00:00,40.15,0.42,0.35,0.83,0.57,,100,Satisfactory
33.55,114.12,12.49,37.76,11.19,0.73,44.63,28.35,62.64,1.12,-0.8,226.41,950.9,2024-11-02 20:15:00,40.49,0.42,0.35,0.83,0.59,,100,Satisfactory
33.88,99.04,12.4,37.25,11.16,0.7,44.03,27.95,64.6,0.87,-0.8,221.39,950.9,2024-11-02 20:30:00,40.46,0.42,0.35,0.83,0.59,,100,Satisfactory
38.21,96.49,12.89,39.27,11.16,0.76,46.54,28.05,66.8,1.01,-0.81,230.74,951.0,2024-11-02 20:45:00,40.8,0.43,0.35,0.84,0.58,,100,Satisfactory
38.14,96.49,12.92,39.51,10.72,0.7,46.81,28.09,67.51,1.1,-0.81,218.71,951.1,2024-11-02 21:00:00,40.9,0.43,0.35,0.85,0.58,,100,Satisfactory
38.06,96.49,13.08,39.48,10.76,0.67,46.95,28.66,67.49,1.06,-0.8,225.14,951.1,2024-11-02 21:15:00,41.06,0.42,0.35,0.84,0.58,,100,Satisfactory
38.07,94.69,13.42,40.83,10.85,0.8,48.64,28.6,67.08,1.13,-0.78,219.95,951.2,2024-11-02 21:30:00,41.22,0.41,0.34,0.81,0.6,,100,Satisfactory
37.15,94.38,13.63,41.58,11.21,0.82,49.59,28.06,67.97,0.87,-0.79,220.89,951.6,2024-11-02 21:45:00,41.32,0.42,0.35,0.83,0.56,,100,Satisfactory
37.16,94.38,13.7,42.13,11.22,0.79,50.21,28.95,69.7,1.14,-0.79,229.62,951.5,2024-11-02 22:00:00,41.4,0.42,0.35,0.83,0.58,,100,Satisfactory
37.12,94.38,13.69,42.15,10.97,0.82,50.22,28.06,70.51,0.85,-0.8,236.22,951.7,2024-11-02 22:15:00,41.43,0.42,0.35,0.83,0.58,,100,Satisfactory
36.72,81.64,14.01,43.39,10.72,0.75,51.78,28.15,70.75,0.99,-0.79,217.86,951.7,2024-11-02 22:30:00,41.59,0.42,0.35,0.83,0.59,,100,Satisfactory
30.55,79.48,14.12,43.48,10.89,0.72,51.98,28.0,70.74,1.14,-0.79,224.87,951.5,2024-11-02 22:45:00,41.55,0.42,0.35,0.83,0.59,,100,Satisfactory
30.51,79.48,14.22,44.08,10.93,0.72,52.68,28.25,70.74,0.94,-0.79,240.27,951.7,2024-11-02 23:00:00,41.64,0.41,0.34,0.82,0.58,,100,Satisfactory
30.56,79.48,14.21,44.12,11.26,0.71,52.71,27.63,70.74,0.86,-0.79,240.6,951.9,2024-11-02 23:15:00,41.68,0.42,0.35,0.83,0.57,,100,Satisfactory
30.28,81.84,14.8,45.76,10.81,0.74,54.94,28.24,70.74,0.84,-0.78,248.58,951.9,2024-11-02 23:30:00,41.91,0.42,0.35,0.83,0.59,,100,Satisfactory
26.17,82.24,14.49,44.72,10.99,0.78,53.59,28.87,70.74,0.89,-0.79,238.35,951.9,2024-11-02 23:45:00,41.73,0.43,0.35,0.84,0.58,,50,Good
26.14,82.24,14.63,45.33,11.11,0.69,54.34,27.31,70.74,0.88,-0.79,246.85,952.1,2024-11-03 00:00:00,41.92,0.43,0.35,0.84,0.58,,50,Good
26.29,82.24,15.28,48.0,11.05,0.79,57.66,28.95,70.74,0.87,-0.79,244.67,952.1,2024-11-03 00:15:00,42.15,0.41,0.34,0.8,0.58,,50,Good
26.87,64.11,15.1,47.66,11.15,0.76,57.14,28.25,70.74,0.97,-0.78,229.81,952.0,2024-11-03 00:30:00,42.11,0.41,0.34,0.82,0.57,,50,Good
33.96,61.04,14.92,46.81,11.05,0.79,56.11,28.4,70.74,0.91,-0.78,230.87,952.2,2024-11-03 00:45:00,42.02,0.42,0.35,0.83,0.6,,100,Satisfactory
33.87,61.04,15.0,47.03,10.96,0.77,56.4,28.88,70.74,1.01,-0.79,207.69,952.3,2024-11-03 01:00:00,42.06,0.41,0.34,0.81,0.59,,100,Satisfactory
33.87,61.04,14.78,46.51,11.07,0.78,55.67,27.18,70.74,0.93,-0.79,206.41,952.3,2024-11-03 01:15:00,42.07,0.42,0.35,0.84,0.59,,100,Satisfactory
33.45,60.18,14.81,46.28,10.94,0.68,55.47,28.22,70.74,0.83,-0.79,211.72,952.5,2024-11-03 01:30:00,41.99,0.4,0.33,0.8,0.56,,100,Satisfactory
27.43,60.04,14.95,46.82,10.89,0.7,56.16,28.71,70.74,0.98,-0.78,220.26,952.7,2024-11-03 01:45:00,42.0,0.41,0.34,0.82,0.58,,50,Good
27.43,60.04,14.82,46.42,11.04,0.71,55.62,28.78,70.74,1.02,-0.79,203.36,952.6,2024-11-03 02:00:00,41.96,0.42,0.34,0.82,0.59,,50,Good
27.3,60.04,15.21,47.67,10.86,0.83,57.26,28.16,70.74,0.89,-0.79,202.21,952.6,2024-11-03 02:15:00,42.14,0.43,0.35,0.84,0.61,,50,Good
27.13,58.37,15.31,48.0,10.95,0.74,57.69,28.39,70.75,0.95,-0.79,222.52,952.4,2024-11-03 02:30:00,42.18,0.43,0.36,0.85,0.59,,50,Good
24.61,58.08,14.82,46.49,11.12,0.73,55.69,28.79,70.74,0.91,-0.8,214.52,952.3,2024-11-03 02:45:00,41.94,0.42,0.35,0.83,0.58,,50,Good
24.8,58.08,15.07,48.07,11.1,0.8,57.51,28.14,70.75,0.67,-0.8,219.52,952.3,2024-11-03 03:00:00,41.97,0.41,0.34,0.8,0.59,,50,Good
24.63,58.08,15.55,49.37,11.06,0.66,59.3,27.42,70.74,0.83,-0.8,220.21,952.3,2024-11-03 03:15:00,42.24,0.41,0.34,0.81,0.58,,50,Good
24.74,51.73,15.26,48.13,10.89,0.69,57.77,28.97,70.74,0.86,-0.79,205.7,952.5,2024-11-03 03:30:00,42.15,0.42,0.35,0.83,0.59,,50,Good
23.63,50.65,14.94,47.04,10.96,0.74,56.36,27.73,70.74,0.87,-0.79,190.36,952.4,2024-11-03 03:45:00,42.0,0.41,0.34,0.81,0.57,,50,Good
23.53,50.65,14.58,45.25,11.08,0.72,54.22,29.04,70.74,0.82,-0.8,198.78,952.4,2024-11-03 04:00:00,41.71,0.42,0.35,0.83,0.57,,50,Good
23.64,50.65,14.97,46.87,10.99,0.75,56.22,28.34,70.74,0.74,-0.8,201.38,952.5,2024-11-03 04:15:00,41.88,0.42,0.34,0.82,0.59,,50,Good
23.38,56.35,15.71,50.18,11.02,0.74,60.26,29.68,70.74,0.77,-0.78,217.38,952.5,2024-11-03 04:30:00,42.24,0.43,0.35,0.84,0.56,,50,Good
22.17,57.31,16.27,51.98,11.08,0.74,62.63,28.51,70.74,0.88,-0.79,227.67,952.4,2024-11-03 04:45:00,42.42,0.42,0.35,0.84,0.59,,50,Good
22.17,57.31,15.81,50.33,11.2,0.66,60.52,27.73,70.74,0.85,-0.8,244.49,952.4,2024-11-03 05:00:00,42.22,0.42,0.34,0.82,0.58,,50,Good
22.18,57.31,15.97,50.91,10.87,0.71,61.26,28.23,70.74,0.94,-0.8,225.1,952.4,2024-11-03 05:15:00,42.32,0.41,0.34,0.82,0.57,,50,Good
22.17,48.51,16.1,51.54,11.17,0.53,62.02,28.33,70.74,0.93,-0.79,226.98,952.5,2024-11-03 05:30:00,42.28,0.41,0.34,0.82,0.58,,50,Good
21.56,47.03,16.25,51.47,11.31,0.62,62.09,28.42,70.74,0.95,-0.79,231.87,952.3,2024-11-03 05:45:00,42.25,0.4,0.33,0.8,0.6,,50,Good
21.56,47.03,15.84,50.05,10.92,0.64,60.27,28.62,70.74,0.75,-0.8,234.75,952.3,2024-11-03 06:00:00,42.09,0.42,0.35,0.84,0.58,,50,Good
21.56,47.03,15.99,51.03,10.85,0.54,61.4,28.39,70.75,0.88,-0.81,235.04,952.6,2024-11-03 06:15:00,42.2,0.41,0.34,0.81,0.56,,50,Good
21.8,45.4,16.05,51.46,10.88,0.67,61.89,29.07,70.74,0.9,-0.79,234.09,952.5,2024-11-03 06:30:00,42.29,0.42,0.34,0.82,0.58,,50,Good
25.16,45.12,16.17,51.73,10.57,0.64,62.28,28.1,70.74,0.87,-0.79,228.85,952.5,2024-11-03 06:45:00,42.24,0.42,0.35,0.83,0.59,,50,Good
25.13,45.12,15.75,49.76,11.08,0.6,59.89,28.37,70.74,0.87,-0.8,215.26,952.4,2024-11-03 07:00:00,42.14,0.4,0.33,0.8,0.58,,50,Good
24.98,45.12,16.02,50.82,11.2,0.61,61.21,28.5,70.74,0.9,-0.8,223.67,952.3,2024-11-03 07:15:00,42.39,0.4,0.33,0.79,0.57,,50,Good
25.02,48.01,16.33,52.2,11.16,0.64,62.91,29.28,70.74,0.95,-0.78,211.76,952.3,2024-11-03 07:30:00,42.53,0.43,0.35,0.85,0.6,,50,Good
23.62,48.5,15.93,50.23,11.09,0.59,60.54,28.14,70.75,0.94,-0.78,214.25,952.2,2024-11-03 07:45:00,42.23,0.42,0.34,0.82,0.59,,50,Good
23.56,48.5,15.58,49.21,10.95,0.64,59.17,29.12,70.74,0.97,-0.79,220.36,952.1,2024-11-03 08:00:00,42.12,0.42,0.34,0.82,0.58,,50,Good
23.45,48.5,15.74,49.9,11.41,0.66,60.02,28.17,70.74,0.91,-0.79,223.49,952.1,2024-11-03 08:15:00,42.24,0.43,0.35,0.84,0.58,,50,Good
23.68,42.31,16.06,51.21,10.98,0.61,61.65,28.24,70.74,0.77,-0.79,228.44,951.9,2024-11-03 08:30:00,42.54,0.4,0.33,0.8,0.58,,50,Good
27.56,41.26,15.78,50.19,11.1,0.66,60.34,29.44,70.74,1.01,-0.8,208.85,952.0,2024-11-03 08:45:00,42.34,0.42,0.34,0.82,0.58,,50,Good
27.52,41.26,15.55,49.34,11.19,0.64,59.28,28.75,70.52,0.94,-0.82,201.94,951.6,2024-11-03 09:00:00,42.16,0.42,0.35,0.84,0.6,,50,Good
27.34,41.26,15.49,49.2,10.99,0.52,59.07,28.67,69.39,0.96,-0.82,215.73,951.4,2024-11-03 09:15:00,42.22,0.41,0.34,0.82,0.58,,50,Good
27.39,41.88,14.96,46.37,10.94,0.59,55.71,28.45,64.94,1.14,-0.82,209.1,951.0,2024-11-03 09:30:00,41.94,0.42,0.35,0.83,0.58,,50,Good
27.56,41.98,14.61,45.53,10.99,0.66,54.52,28.97,62.83,0.89,-0.82,216.58,950.9,2024-11-03 09:45:00,41.8,0.41,0.34,0.82,0.56,,50,Good
27.61,41.98,13.34,41.01,10.95,0.63,48.72,28.54,60.02,0.85,-0.83,238.36,950.6,2024-11-03 10:00:00,41.28,0.43,0.35,0.84,0.58,,50,Good
27.6,41.98,11.99,35.2,11.03,0.62,41.57,28.52,59.38,0.82,-0.82,228.82,950.6,2024-11-03 10:15:00,40.82,0.42,0.35,0.83,0.59,,50,Good
27.45,38.68,11.83,34.64,10.71,0.57,40.85,28.66,56.15,0.99,-0.84,228.85,950.4,2024-11-03 10:30:00,41.08,0.41,0.34,0.81,0.59,,50,Good
